output[1] 쟁반 line=54166
state: 그릇=0, 냄비=15, 단지=60, 숟가락=464, 웍=0, 쟁반=643017, 접시=0, 칼=0, 컵=0, 후라이팬=12
현재 8277000행 실행 중 (src 31740): 그릇=47, 냄비=0, 단지=14, 숟가락=49, 웍=638099, 쟁반=165, 접시=5, 칼=0, 컵=0, 후라이팬=42
현재 8278000행 실행 중 (src 28639): 그릇=0, 냄비=150, 단지=1, 숟가락=29, 웍=0, 쟁반=198, 접시=1, 칼=50, 컵=22, 후라이팬=180
현재 8279000행 실행 중 (src 30204): 그릇=8, 냄비=0, 단지=0, 숟가락=7910909, 웍=0, 쟁반=6278, 접시=3, 칼=0, 컵=24, 후라이팬=0
현재 8280000행 실행 중 (src 31718): 그릇=2, 냄비=43, 단지=0, 숟가락=43, 웍=0, 쟁반=165, 접시=0, 칼=0, 컵=638094, 후라이팬=0
현재 8281000행 실행 중 (src 14682): 그릇=3279, 냄비=13, 단지=100, 숟가락=0, 웍=2, 쟁반=9, 접시=3148, 칼=0, 컵=147, 후라이팬=0
현재 8282000행 실행 중 (src 16243): 그릇=12, 냄비=9, 단지=0, 숟가락=0, 웍=519, 쟁반=0, 접시=27, 칼=66, 컵=0, 후라이팬=4
현재 8283000행 실행 중 (src 17745): 그릇=71, 냄비=0, 단지=0, 숟가락=0, 웍=90, 쟁반=0, 접시=54, 칼=21, 컵=5876, 후라이팬=0
현재 8284000행 실행 중 (src 5304): 그릇=0, 냄비=12, 단지=0, 숟가락=13, 웍=15, 쟁반=23, 접시=0, 칼=0, 컵=67241751606, 후라이팬=0
현재 8285000행 실행 중 (src 6819): 그릇=162, 냄비=14, 단지=0, 숟가락=19, 웍=34137936, 쟁반=0, 접시=46, 칼=0, 컵=3, 후라이팬=0
현재 8286000행 실행 중 (src 8352): 그릇=129, 냄비=0, 단지=10404, 숟가락=0, 웍=0, 쟁반=12, 접시=47, 칼=19, 컵=0, 후라이팬=0
현재 8287000행 실행 중 (src 5263): 그릇=10, 냄비=79, 단지=0, 숟가락=0, 웍=2258088396, 쟁반=10, 접시=0, 칼=10, 컵=55, 후라이팬=80
현재 8288000행 실행 중 (src 6783): 그릇=25, 냄비=21, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=22, 칼=18, 컵=430979, 후라이팬=18
현재 8289000행 실행 중 (src 8316): 그릇=0, 냄비=0, 단지=1452, 숟가락=194, 웍=0, 쟁반=36, 접시=0, 칼=80, 컵=3, 후라이팬=0
현재 8290000행 실행 중 (src 5228): 그릇=0, 냄비=6, 단지=1, 숟가락=0, 웍=0, 쟁반=9, 접시=4384572276, 칼=0, 컵=34, 후라이팬=20
현재 8291000행 실행 중 (src 6734): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=6, 접시=0, 칼=111, 컵=418495, 후라이팬=0
현재 8292000행 실행 중 (src 8273): 그릇=0, 냄비=0, 단지=240, 숟가락=10, 웍=0, 쟁반=120, 접시=0, 칼=14, 컵=1, 후라이팬=28
현재 8293000행 실행 중 (src 5189): 그릇=0, 냄비=6, 단지=3, 숟가락=4378489300, 웍=12, 쟁반=42, 접시=0, 칼=10, 컵=8, 후라이팬=0
현재 8294000행 실행 중 (src 6695): 그릇=4, 냄비=103, 단지=8, 숟가락=0, 웍=20, 쟁반=0, 접시=0, 칼=3, 컵=83564, 후라이팬=0
현재 8295000행 실행 중 (src 8225): 그릇=3, 냄비=0, 단지=8559, 숟가락=0, 웍=0, 쟁반=0, 접시=1, 칼=15, 컵=15, 후라이팬=864
현재 8296000행 실행 중 (src 19089): 그릇=14, 냄비=0, 단지=20, 숟가락=1, 웍=464, 쟁반=0, 접시=0, 칼=0, 컵=9, 후라이팬=0
현재 8297000행 실행 중 (src 20629): 그릇=9054, 냄비=0, 단지=35, 숟가락=420, 웍=0, 쟁반=0, 접시=12, 칼=10, 컵=0, 후라이팬=0
현재 8298000행 실행 중 (src 22208): 그릇=0, 냄비=0, 단지=4, 숟가락=0, 웍=11, 쟁반=0, 접시=0, 칼=9856, 컵=46, 후라이팬=312
현재 8299000행 실행 중 (src 19000): 그릇=0, 냄비=1, 단지=28, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=3
현재 8300000행 실행 중 (src 20543): 그릇=0, 냄비=8848, 단지=38, 숟가락=0, 웍=46, 쟁반=0, 접시=0, 칼=92, 컵=14, 후라이팬=24
현재 8301000행 실행 중 (src 22119): 그릇=30, 냄비=12, 단지=9, 숟가락=0, 웍=59, 쟁반=1116, 접시=55, 칼=0, 컵=0, 후라이팬=9
현재 8302000행 실행 중 (src 18912): 그릇=0, 냄비=435, 단지=10, 숟가락=36, 웍=6, 쟁반=13, 접시=307, 칼=0, 컵=0, 후라이팬=0
현재 8303000행 실행 중 (src 20453): 그릇=9, 냄비=32, 단지=5, 숟가락=5, 웍=0, 쟁반=0, 접시=0, 칼=8, 컵=0, 후라이팬=44096
현재 8304000행 실행 중 (src 22031): 그릇=0, 냄비=104, 단지=0, 숟가락=1, 웍=3, 쟁반=4, 접시=0, 칼=0, 컵=0, 후라이팬=1103
현재 8305000행 실행 중 (src 28121): 그릇=4092, 냄비=171, 단지=4, 숟가락=10, 웍=0, 쟁반=0, 접시=5, 칼=0, 컵=6, 후라이팬=0
현재 8306000행 실행 중 (src 29657): 그릇=336, 냄비=12, 단지=56, 숟가락=919, 웍=0, 쟁반=48, 접시=0, 칼=16, 컵=0, 후라이팬=269
현재 8307000행 실행 중 (src 31175): 그릇=1, 냄비=36, 단지=0, 숟가락=0, 웍=9686, 쟁반=0, 접시=316432, 칼=15, 컵=407, 후라이팬=21
현재 8308000행 실행 중 (src 28095): 그릇=34, 냄비=0, 단지=4084, 숟가락=0, 웍=0, 쟁반=4, 접시=5, 칼=15, 컵=0, 후라이팬=0
현재 8309000행 실행 중 (src 29627): 그릇=56, 냄비=2, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=919, 컵=48, 후라이팬=263
현재 8310000행 실행 중 (src 31146): 그릇=1, 냄비=20, 단지=0, 숟가락=0, 웍=9660, 쟁반=0, 접시=316430, 칼=0, 컵=12231, 후라이팬=7
현재 8311000행 실행 중 (src 28064): 그릇=0, 냄비=0, 단지=816900, 숟가락=396, 웍=18, 쟁반=5, 접시=0, 칼=11, 컵=0, 후라이팬=0
현재 8312000행 실행 중 (src 29598): 그릇=12, 냄비=16, 단지=0, 숟가락=147, 웍=0, 쟁반=44, 접시=916, 칼=0, 컵=1, 후라이팬=100
현재 8313000행 실행 중 (src 31121): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=3220, 쟁반=12224, 접시=52738, 칼=0, 컵=0, 후라이팬=0
현재 8314000행 실행 중 (src 14066): 그릇=0, 냄비=0, 단지=2, 숟가락=8, 웍=0, 쟁반=10236, 접시=5331, 칼=52, 컵=0, 후라이팬=42
현재 8315000행 실행 중 (src 15609): 그릇=0, 냄비=0, 단지=78, 숟가락=17, 웍=11994835278, 쟁반=0, 접시=17, 칼=2, 컵=0, 후라이팬=14
현재 8316000행 실행 중 (src 17147): 그릇=0, 냄비=0, 단지=1, 숟가락=740, 웍=4, 쟁반=0, 접시=4, 칼=107, 컵=926, 후라이팬=0
현재 8317000행 실행 중 (src 13993): 그릇=0, 냄비=0, 단지=64, 숟가락=0, 웍=399, 쟁반=520, 접시=4490, 칼=12, 컵=7, 후라이팬=6
현재 8318000행 실행 중 (src 15521): 그릇=0, 냄비=0, 단지=16758046199, 숟가락=0, 웍=1, 쟁반=11, 접시=46, 칼=0, 컵=0, 후라이팬=0
현재 8319000행 실행 중 (src 17067): 그릇=6, 냄비=0, 단지=0, 숟가락=0, 웍=16, 쟁반=194, 접시=63, 칼=287, 컵=90, 후라이팬=15
현재 8320000행 실행 중 (src 18585): 그릇=1, 냄비=0, 단지=2, 숟가락=36, 웍=4, 쟁반=76, 접시=67295, 칼=0, 컵=0, 후라이팬=1362
현재 8321000행 실행 중 (src 15443): 그릇=0, 냄비=15, 단지=4189511448, 숟가락=77, 웍=31, 쟁반=2, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 8322000행 실행 중 (src 16993): 그릇=1, 냄비=0, 단지=0, 숟가락=1, 웍=0, 쟁반=49, 접시=4, 칼=275, 컵=15, 후라이팬=42
현재 8323000행 실행 중 (src 18509): 그릇=87, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=22, 접시=13363, 칼=1, 컵=0, 후라이팬=52
현재 8324000행 실행 중 (src 29303): 그릇=27, 냄비=0, 단지=0, 숟가락=23, 웍=0, 쟁반=0, 접시=6, 칼=6, 컵=12810, 후라이팬=6
현재 8325000행 실행 중 (src 30837): 그릇=4, 냄비=21, 단지=131383, 숟가락=5, 웍=66, 쟁반=0, 접시=0, 칼=0, 컵=17, 후라이팬=0
현재 8326000행 실행 중 (src 32330): 그릇=24, 냄비=1, 단지=0, 숟가락=0, 웍=1, 쟁반=0, 접시=15295, 칼=27, 컵=0, 후라이팬=0
현재 8327000행 실행 중 (src 29271): 그릇=18, 냄비=0, 단지=6, 숟가락=9, 웍=1044, 쟁반=0, 접시=6, 칼=0, 컵=124, 후라이팬=0
현재 8328000행 실행 중 (src 30809): 그릇=4, 냄비=20, 단지=0, 숟가락=524988, 웍=24, 쟁반=0, 접시=21, 칼=27, 컵=15, 후라이팬=136
현재 8329000행 실행 중 (src 32305): 그릇=0, 냄비=6, 단지=14, 숟가락=0, 웍=15229, 쟁반=30, 접시=0, 칼=27, 컵=0, 후라이팬=14
현재 8330000행 실행 중 (src 33831): 그릇=19, 냄비=25098, 단지=21, 숟가락=0, 웍=19, 쟁반=102, 접시=2082587, 칼=0, 컵=0, 후라이팬=0
현재 8331000행 실행 중 (src 35343): 그릇=0, 냄비=0, 단지=67, 숟가락=10, 웍=0, 쟁반=0, 접시=1707, 칼=0, 컵=0, 후라이팬=20
현재 8332000행 실행 중 (src 36877): 그릇=1, 냄비=628540, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=29, 컵=37, 후라이팬=6
현재 8333000행 실행 중 (src 33794): 그릇=0, 냄비=25098, 단지=4, 숟가락=2, 웍=0, 쟁반=1142553, 접시=0, 칼=102, 컵=15, 후라이팬=0
현재 8334000행 실행 중 (src 35296): 그릇=43, 냄비=14, 단지=18, 숟가락=2, 웍=4, 쟁반=82, 접시=0, 칼=1463, 컵=0, 후라이팬=0
현재 8335000행 실행 중 (src 36837): 그릇=0, 냄비=156805, 단지=0, 숟가락=0, 웍=0, 쟁반=12, 접시=5, 칼=199, 컵=446, 후라이팬=0
현재 8336000행 실행 중 (src 38298): 그릇=72, 냄비=0, 단지=0, 숟가락=296, 웍=4, 쟁반=0, 접시=0, 칼=212, 컵=163, 후라이팬=26
현재 8337000행 실행 중 (src 39807): 그릇=5, 냄비=0, 단지=0, 숟가락=0, 웍=90768, 쟁반=1, 접시=42948, 칼=312, 컵=0, 후라이팬=0
현재 8338000행 실행 중 (src 41301): 그릇=0, 냄비=15083, 단지=155088, 숟가락=0, 웍=0, 쟁반=3, 접시=40, 칼=0, 컵=0, 후라이팬=72
현재 8339000행 실행 중 (src 15198): 그릇=2, 냄비=8, 단지=8, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=12814544, 컵=28, 후라이팬=0
현재 8340000행 실행 중 (src 16740): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=1, 쟁반=1920, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 8341000행 실행 중 (src 18255): 그릇=0, 냄비=28, 단지=261, 숟가락=0, 웍=0, 쟁반=2, 접시=4751658, 칼=16, 컵=0, 후라이팬=1
현재 8342000행 실행 중 (src 15123): 그릇=2, 냄비=0, 단지=1, 숟가락=0, 웍=5168, 쟁반=0, 접시=7, 칼=7242313, 컵=0, 후라이팬=0
현재 8343000행 실행 중 (src 16669): 그릇=13, 냄비=12, 단지=10, 숟가락=1233, 웍=120, 쟁반=0, 접시=0, 칼=24100, 컵=9, 후라이팬=0
현재 8344000행 실행 중 (src 18169): 그릇=10, 냄비=0, 단지=13, 숟가락=5, 웍=2, 쟁반=21, 접시=30, 칼=2375562, 컵=41, 후라이팬=0
현재 8345000행 실행 중 (src 1071): 그릇=8, 냄비=26, 단지=0, 숟가락=2, 웍=0, 쟁반=0, 접시=19, 칼=0, 컵=39, 후라이팬=90
현재 8346000행 실행 중 (src 2587): 그릇=0, 냄비=0, 단지=6, 숟가락=0, 웍=4363, 쟁반=0, 접시=50, 칼=47058, 컵=4090, 후라이팬=15
현재 8347000행 실행 중 (src 4126): 그릇=0, 냄비=109, 단지=139, 숟가락=0, 웍=14, 쟁반=130, 접시=1223090, 칼=10, 컵=0, 후라이팬=0
현재 8348000행 실행 중 (src 10297): 그릇=0, 냄비=0, 단지=10, 숟가락=475, 웍=0, 쟁반=0, 접시=17586752, 칼=0, 컵=10, 후라이팬=0
현재 8349000행 실행 중 (src 11796): 그릇=8, 냄비=0, 단지=0, 숟가락=0, 웍=540265327592, 쟁반=0, 접시=0, 칼=0, 컵=14978, 후라이팬=56
현재 8350000행 실행 중 (src 13344): 그릇=64, 냄비=19, 단지=25, 숟가락=28814210461, 웍=40, 쟁반=6, 접시=6, 칼=45019, 컵=0, 후라이팬=5
현재 8351000행 실행 중 (src 37986): 그릇=0, 냄비=0, 단지=34, 숟가락=0, 웍=3319397256, 쟁반=31, 접시=84, 칼=0, 컵=21, 후라이팬=2
현재 8352000행 실행 중 (src 39498): 그릇=204, 냄비=0, 단지=1428, 숟가락=28, 웍=1014, 쟁반=316701, 접시=0, 칼=78, 컵=0, 후라이팬=45
현재 8353000행 실행 중 (src 41007): 그릇=1441, 냄비=4, 단지=0, 숟가락=13, 웍=1908, 쟁반=0, 접시=6, 칼=75, 컵=15, 후라이팬=389
현재 8354000행 실행 중 (src 28814): 그릇=0, 냄비=0, 단지=17029, 숟가락=0, 웍=19, 쟁반=0, 접시=0, 칼=0, 컵=122, 후라이팬=0
현재 8355000행 실행 중 (src 30366): 그릇=0, 냄비=0, 단지=1, 숟가락=1, 웍=21, 쟁반=8, 접시=1886, 칼=12, 컵=6, 후라이팬=13799
현재 8356000행 실행 중 (src 31882): 그릇=0, 냄비=468, 단지=281, 숟가락=105, 웍=27, 쟁반=2, 접시=0, 칼=0, 컵=0, 후라이팬=131669
현재 8357000행 실행 중 (src 867): 그릇=32, 냄비=0, 단지=0, 숟가락=0, 웍=446, 쟁반=0, 접시=0, 칼=2, 컵=0, 후라이팬=82550
현재 8358000행 실행 중 (src 2413): 그릇=0, 냄비=152, 단지=0, 숟가락=10, 웍=14928, 쟁반=664, 접시=0, 칼=15, 컵=133, 후라이팬=0
현재 8359000행 실행 중 (src 3937): 그릇=0, 냄비=19, 단지=4075991, 숟가락=0, 웍=84, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 8360000행 실행 중 (src 5450): 그릇=8761909989, 냄비=28, 단지=0, 숟가락=0, 웍=12, 쟁반=130, 접시=205, 칼=0, 컵=0, 후라이팬=0
현재 8361000행 실행 중 (src 6962): 그릇=0, 냄비=0, 단지=342, 숟가락=27, 웍=7654, 쟁반=30, 접시=0, 칼=0, 컵=14, 후라이팬=1700
현재 8362000행 실행 중 (src 8502): 그릇=0, 냄비=0, 단지=0, 숟가락=9600, 웍=4174, 쟁반=0, 접시=75390, 칼=0, 컵=2, 후라이팬=0
현재 8363000행 실행 중 (src 5412): 그릇=0, 냄비=0, 단지=19, 숟가락=4, 웍=12, 쟁반=16, 접시=201, 칼=22, 컵=301436117729, 후라이팬=15
현재 8364000행 실행 중 (src 6920): 그릇=0, 냄비=0, 단지=342, 숟가락=27, 웍=2558512, 쟁반=0, 접시=14, 칼=10, 컵=0, 후라이팬=0
현재 8365000행 실행 중 (src 8461): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=4158, 쟁반=36, 접시=102984, 칼=30, 컵=0, 후라이팬=0
현재 8366000행 실행 중 (src 5367): 그릇=2, 냄비=21, 단지=93, 숟가락=13, 웍=0, 쟁반=7, 접시=0, 칼=22, 컵=39331759194, 후라이팬=0
현재 8367000행 실행 중 (src 6878): 그릇=32, 냄비=30, 단지=5, 숟가락=26, 웍=20024521, 쟁반=0, 접시=9, 칼=0, 컵=0, 후라이팬=0
현재 8368000행 실행 중 (src 8407): 그릇=0, 냄비=0, 단지=104208, 숟가락=18, 웍=4, 쟁반=3, 접시=24, 칼=19, 컵=8, 후라이팬=4128
현재 8369000행 실행 중 (src 5316): 그릇=0, 냄비=15, 단지=24, 숟가락=13, 웍=15, 쟁반=9, 접시=0, 칼=6, 컵=39406408758, 후라이팬=0
현재 8370000행 실행 중 (src 6832): 그릇=7, 냄비=1, 단지=0, 숟가락=19, 웍=20062176, 쟁반=6, 접시=208, 칼=0, 컵=3, 후라이팬=20
현재 8371000행 실행 중 (src 8366): 그릇=516, 냄비=0, 단지=26029, 숟가락=0, 웍=8, 쟁반=0, 접시=71, 칼=19, 컵=0, 후라이팬=0
현재 8372000행 실행 중 (src 23923): 그릇=12, 냄비=0, 단지=0, 숟가락=711, 웍=28, 쟁반=0, 접시=97271, 칼=0, 컵=0, 후라이팬=0
현재 8373000행 실행 중 (src 25449): 그릇=0, 냄비=2, 단지=1, 숟가락=0, 웍=3, 쟁반=170, 접시=8, 칼=5, 컵=14, 후라이팬=32
현재 8374000행 실행 중 (src 26974): 그릇=0, 냄비=0, 단지=0, 숟가락=64, 웍=0, 쟁반=0, 접시=0, 칼=2949, 컵=0, 후라이팬=197
현재 8375000행 실행 중 (src 23887): 그릇=0, 냄비=1, 단지=2658, 숟가락=162, 웍=0, 쟁반=540, 접시=14, 칼=0, 컵=14, 후라이팬=70
현재 8376000행 실행 중 (src 25405): 그릇=15, 냄비=18, 단지=0, 숟가락=0, 웍=15, 쟁반=20, 접시=0, 칼=5, 컵=14, 후라이팬=1
현재 8377000행 실행 중 (src 26940): 그릇=0, 냄비=0, 단지=0, 숟가락=9, 웍=8, 쟁반=189, 접시=0, 칼=0, 컵=0, 후라이팬=5899
현재 8378000행 실행 중 (src 19122): 그릇=27, 냄비=21, 단지=20, 숟가락=0, 웍=415, 쟁반=0, 접시=90, 칼=21, 컵=0, 후라이팬=0
현재 8379000행 실행 중 (src 20660): 그릇=603, 냄비=0, 단지=0, 숟가락=858, 웍=36, 쟁반=0, 접시=96, 칼=10, 컵=20, 후라이팬=0
현재 8380000행 실행 중 (src 22251): 그릇=624, 냄비=0, 단지=0, 숟가락=0, 웍=11, 쟁반=0, 접시=9864, 칼=0, 컵=78, 후라이팬=0
현재 8381000행 실행 중 (src 19034): 그릇=15, 냄비=17, 단지=0, 숟가락=0, 웍=20, 쟁반=6, 접시=0, 칼=2, 컵=4, 후라이팬=9
현재 8382000행 실행 중 (src 20585): 그릇=44, 냄비=8986, 단지=0, 숟가락=42, 웍=14, 쟁반=0, 접시=0, 칼=0, 컵=27, 후라이팬=0
현재 8383000행 실행 중 (src 22155): 그릇=12, 냄비=12, 단지=1, 숟가락=0, 웍=4, 쟁반=1554, 접시=0, 칼=154, 컵=9, 후라이팬=0
현재 8384000행 실행 중 (src 18938): 그릇=0, 냄비=1, 단지=445, 숟가락=0, 웍=2, 쟁반=10, 접시=31, 칼=0, 컵=0, 후라이팬=6
현재 8385000행 실행 중 (src 20480): 그릇=8834, 냄비=32, 단지=26, 숟가락=14, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=2, 후라이팬=9
현재 8386000행 실행 중 (src 22061): 그릇=0, 냄비=534, 단지=0, 숟가락=0, 웍=3, 쟁반=1116, 접시=0, 칼=0, 컵=0, 후라이팬=15
현재 8387000행 실행 중 (src 23579): 그릇=56, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=8, 칼=919, 컵=6, 후라이팬=0
현재 8388000행 실행 중 (src 25078): 그릇=235, 냄비=0, 단지=0, 숟가락=0, 웍=2320, 쟁반=1, 접시=68, 칼=40, 컵=94, 후라이팬=6
현재 8389000행 실행 중 (src 26601): 그릇=4, 냄비=42, 단지=31, 숟가락=0, 웍=8, 쟁반=0, 접시=1256, 칼=0, 컵=18, 후라이팬=0
현재 8390000행 실행 중 (src 23552): 그릇=122, 냄비=2, 단지=0, 숟가락=135, 웍=0, 쟁반=0, 접시=1, 칼=159495, 컵=6, 후라이팬=0
현재 8391000행 실행 중 (src 25052): 그릇=47, 냄비=0, 단지=0, 숟가락=0, 웍=2308, 쟁반=0, 접시=68, 칼=10538, 컵=94, 후라이팬=0
현재 8392000행 실행 중 (src 26566): 그릇=4, 냄비=38, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=33122, 칼=96, 컵=0, 후라이팬=0
현재 8393000행 실행 중 (src 23527): 그릇=0, 냄비=0, 단지=0, 숟가락=24, 웍=159456, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=488
현재 8394000행 실행 중 (src 25023): 그릇=0, 냄비=10532, 단지=0, 숟가락=15, 웍=2308, 쟁반=27, 접시=17, 칼=0, 컵=69, 후라이팬=20
현재 8395000행 실행 중 (src 26538): 그릇=0, 냄비=68, 단지=6, 숟가락=0, 웍=0, 쟁반=2, 접시=33103, 칼=0, 컵=0, 후라이팬=0
현재 8396000행 실행 중 (src 23499): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=159401, 접시=0, 칼=55, 컵=120, 후라이팬=244
현재 8397000행 실행 중 (src 24993): 그릇=58, 냄비=26, 단지=1824, 숟가락=15, 웍=80, 쟁반=4, 접시=0, 칼=0, 컵=10506, 후라이팬=20
현재 8398000행 실행 중 (src 26507): 그릇=562, 냄비=57, 단지=0, 숟가락=0, 웍=1, 쟁반=0, 접시=3568, 칼=0, 컵=0, 후라이팬=11
현재 8399000행 실행 중 (src 37202): 그릇=0, 냄비=1323, 단지=34, 숟가락=3, 웍=0, 쟁반=8, 접시=0, 칼=9, 컵=0, 후라이팬=2527
현재 8400000행 실행 중 (src 38714): 그릇=1, 냄비=0, 단지=0, 숟가락=0, 웍=367, 쟁반=21, 접시=0, 칼=0, 컵=3, 후라이팬=748
현재 8401000행 실행 중 (src 40207): 그릇=480, 냄비=0, 단지=0, 숟가락=3, 웍=0, 쟁반=0, 접시=9, 칼=0, 컵=0, 후라이팬=2
현재 8402000행 실행 중 (src 37203): 그릇=0, 냄비=3, 단지=13, 숟가락=12869, 웍=0, 쟁반=7, 접시=0, 칼=9, 컵=0, 후라이팬=1117
현재 8403000행 실행 중 (src 38719): 그릇=1, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=21, 접시=0, 칼=0, 컵=3, 후라이팬=1115
현재 8404000행 실행 중 (src 40206): 그릇=480, 냄비=0, 단지=0, 숟가락=3, 웍=0, 쟁반=0, 접시=9, 칼=0, 컵=0, 후라이팬=2
현재 8405000행 실행 중 (src 23452): 그릇=11, 냄비=0, 단지=12, 숟가락=0, 웍=0, 쟁반=643110, 접시=0, 칼=0, 컵=482, 후라이팬=34
현재 8406000행 실행 중 (src 24947): 그릇=319, 냄비=1102, 단지=22, 숟가락=15, 웍=0, 쟁반=151, 접시=0, 칼=16, 컵=9496, 후라이팬=1
현재 8407000행 실행 중 (src 26458): 그릇=0, 냄비=21, 단지=27, 숟가락=0, 웍=0, 쟁반=155, 접시=884, 칼=0, 컵=6, 후라이팬=0
현재 8408000행 실행 중 (src 32553): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=364, 접시=6, 칼=269966, 컵=0, 후라이팬=15
현재 8409000행 실행 중 (src 34089): 그릇=33527, 냄비=0, 단지=0, 숟가락=7549569, 웍=0, 쟁반=0, 접시=9, 칼=346, 컵=0, 후라이팬=10
현재 8410000행 실행 중 (src 35604): 그릇=1360, 냄비=0, 단지=3, 숟가락=17, 웍=0, 쟁반=24, 접시=5, 칼=3, 컵=15, 후라이팬=207
현재 8411000행 실행 중 (src 41636): 그릇=0, 냄비=0, 단지=0, 숟가락=1, 웍=0, 쟁반=0, 접시=56, 칼=436, 컵=7, 후라이팬=27
현재 8412000행 실행 중 (src 43168): 그릇=6, 냄비=151, 단지=0, 숟가락=48, 웍=0, 쟁반=0, 접시=1478624, 칼=120, 컵=0, 후라이팬=0
현재 8413000행 실행 중 (src 44728): 그릇=0, 냄비=0, 단지=321, 숟가락=3024, 웍=4167, 쟁반=23, 접시=119, 칼=0, 컵=0, 후라이팬=30
현재 8414000행 실행 중 (src 46257): 그릇=5, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=9, 칼=0, 컵=12967, 후라이팬=7
현재 8415000행 실행 중 (src 29386): 그릇=1900, 냄비=0, 단지=10, 숟가락=108, 웍=25, 쟁반=15, 접시=36, 칼=0, 컵=12847, 후라이팬=3
현재 8416000행 실행 중 (src 30935): 그릇=93, 냄비=2, 단지=51, 숟가락=0, 웍=5, 쟁반=0, 접시=22, 칼=131481, 컵=9, 후라이팬=108
현재 8417000행 실행 중 (src 32420): 그릇=0, 냄비=0, 단지=19, 숟가락=1506, 웍=0, 쟁반=2, 접시=122381, 칼=56, 컵=12, 후라이팬=18
현재 8418000행 실행 중 (src 10766): 그릇=0, 냄비=1, 단지=0, 숟가락=0, 웍=0, 쟁반=540, 접시=0, 칼=0, 컵=177648707, 후라이팬=518
현재 8419000행 실행 중 (src 12280): 그릇=20, 냄비=1, 단지=0, 숟가락=2, 웍=1314, 쟁반=0, 접시=1227910382232, 칼=0, 컵=150, 후라이팬=178
현재 8420000행 실행 중 (src 13845): 그릇=23, 냄비=0, 단지=0, 숟가락=2, 웍=0, 쟁반=0, 접시=523912434636, 칼=0, 컵=24, 후라이팬=0
현재 8421000행 실행 중 (src 20041): 그릇=0, 냄비=1185, 단지=0, 숟가락=0, 웍=2, 쟁반=29, 접시=10, 칼=1310, 컵=1170819, 후라이팬=0
현재 8422000행 실행 중 (src 21582): 그릇=0, 냄비=6, 단지=0, 숟가락=0, 웍=3, 쟁반=198, 접시=0, 칼=176, 컵=55, 후라이팬=4
